index,url,rest_price_idr,review,lat,long,is_chain,rating,new_code_res_type,rank_res_type,new_code_fac,rank_fac,encode,geohash,d_250_airport,d_250_atm,d_250_bank,d_250_cafe,d_250_convenience_store,d_250_gas_station,d_250_hospital,d_250_lodging,d_250_meal_takeaway,d_250_mosque,d_250_park,d_250_restaurant,d_250_school,d_250_store,d_250_supermarket,d_250_train_station,en_250,n_compt_250,avg_n_rest
2101,https://www.zomato.com/jakarta/ayam-bebek-mafia-tanjung-duren/info,70000,26.0,-6.177342,106.78336,0,3.7,1,6,0,73,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqguvg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,https://www.zomato.com/jakarta/tgi-fridays-central-park-mall-tanjung-duren/info,400000,461.0,-6.177357,106.790675,0,4.0,0,1996,0,1745,01000000000000000100000000000000000001000100000000000000000000000000000000000000000000,qqguy5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,https://www.zomato.com/jakarta/ninja-tea-tanjung-duren/info,80000,4.0,-6.1782452768,106.7912074551,0,2.8,0,1538,0,6,00000000000000101000100000000000000010000000000000000000000000000000000000100000000000,qqguy5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0986122886681096,0.10526315789473684,3.5
2106,https://www.zomato.com/jakarta/ta-wan-1-tanjung-duren/info,200000,163.0,-6.177356,106.790671,1,3.9,0,133,0,7,00000000000000100001100000000000000000000000000000000000000000000000000000000000000000,qqguy5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2107,https://www.zomato.com/jakarta/tiger-sugar-tanjung-duren/info,70000,45.0,-6.178846,106.791949,1,3.4,0,362,0,39,00000000000000101000100000000000000000000000000000000000000000000000000000000000000000,qqguy5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0,0.0
2108,https://www.zomato.com/jakarta/so-fashion-cafe-tanjung-duren/info,200000,283.0,-6.1786952705,106.7924181372,0,3.9,0,1787,0,75,00010000000000000000100000000000000010000000000000000000000000000000000000000000000010,qqguy5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5623351446188083,0.0,0.0
2109,https://www.zomato.com/jakarta/maison-tatsuya-tanjung-duren/info,200000,208.0,-6.1765899633,106.7914277315,0,4.3,0,1963,0,7,00000000000000000000000000000000100000100000000000000000010000000000000001000000000000,qqguy5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,https://www.zomato.com/jakarta/djakartas-steak-tanjung-duren/info,150000,255.0,-6.173743,106.780814,0,3.5,0,998,0,824,00000000000000000000000000100000100000000000000000000000000000000000000001000000000000,qqguvu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0
2112,https://www.zomato.com/jakarta/mr-robak-tanjung-duren/info,80000,41.0,-6.169034,106.783142,0,3.2,0,1358,0,13,00000010000000100000101000000000000010000000000000000000000000000000000000100000000000,qqguvu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0397207708399179,0.0,0.0
2113,https://www.zomato.com/jakarta/toast-box-tanjung-duren/info,100000,33.0,-6.178534,106.79221,1,2.5,0,1957,0,14,00000000000000100000000100000000000000000000000000000000000000000001000000000000000000,qqguy5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0,0.0
2114,https://www.zomato.com/jakarta/super-furry-1-tanjung-duren/info,100000,18.0,-6.174723,106.789657,0,3.3,0,587,4,0,00000000000000100000000000000000000010010000000000000000000000000000000000000000000000,qqguy5,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.71408754118701,0.2,3.2
2115,https://www.zomato.com/jakarta/janji-kopi-1-tanjung-duren/info,100000,10.0,-6.168941,106.782914,0,2.9,0,2063,0,16,00000001000000000000100000000000000010000000000000000000000000000000000000000000000010,qqguvu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0397207708399179,0.0,0.0
2116,https://www.zomato.com/jakarta/klean-bowl-2-tanjung-duren/info,130000,20.0,-6.174245,106.790376,0,3.8,0,1931,0,1266,00000000000000000000100000000000010000000000000000000000000000000000000000000000100000,qqguyh,0.0,7.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,1.8485880005858033,0.14285714285714285,3.5
2117,https://www.zomato.com/jakarta/foodsomnia-tanjung-duren/info,60000,93.0,-6.180128,106.78384,0,4.1,0,125,0,81,00000000000000000010100000000000000010000000000000000000000000000000000000000000000000,qqguvf,0.0,1.0,7.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.979596215361333,0.3333333333333333,3.0
2119,https://www.zomato.com/jakarta/chuan-xiang-pavilion-1-tanjung-duren/info,300000,68.0,-6.176934,106.789932,0,4.0,0,28,0,653,00000000000000000001000000000000000010000000000000000000000000000000000000000000000000,qqguy5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,https://www.zomato.com/jakarta/kkuldak-tanjung-duren/info,120000,124.0,-6.174724,106.789656,1,3.9,0,2152,0,50,00000000000000100000100000100000000010000001000000000000000000000000000000000000000000,qqguy5,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.71408754118701,0.25,3.0
2121,https://www.zomato.com/jakarta/ayam-berseri-1-tanjung-duren/info,55000,61.0,-6.173862,106.786567,0,3.8,0,8,1,2,00000000000000000000100000000000000010000000000000000000000000000000000000000000000000,qqguvu,0.0,5.0,7.0,1.0,5.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0,9.0,1.0,6.0,0.0,2.312226243899897,0.3,3.4
2122,https://www.zomato.com/jakarta/wingstop-tanjung-duren/info,120000,6.0,-6.174719,106.789657,1,3.2,0,481,0,9,01000000000000000000000000100000000000000000000000000000000000000000000000000100000000,qqguy5,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.71408754118701,0.07142857142857142,4.2
2123,https://www.zomato.com/jakarta/superfood-bak-kut-teh-tanjung-duren/info,150000,38.0,-6.176069,106.787712,0,3.8,0,201,0,11,00000000000000000001000000000000000010000000000000000000000000000010000000000000000000,qqguy5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7351264569629226,0.5,3.4
2125,https://www.zomato.com/jakarta/wendys-tanjung-duren/info,120000,64.0,-6.174743,106.789656,1,2.8,0,1310,0,11,01000000000000000001000000100000000000000000000000000000000000000000000000000000000000,qqguy5,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5247073930301436,0.1,4.2
2126,https://www.zomato.com/jakarta/pop-chop-chicken-tanjung-duren/info,75000,29.0,-6.1748033123,106.7900551111,1,3.2,0,928,1,3,00000000000000000000000000000000000000000000000000000000000000000000000000100001000010,qqguy5,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2275294114572126,0.0,0.0
2127,https://www.zomato.com/jakarta/wowteg-tanjung-duren/info,70000,9.0,-6.17374,106.783552,0,2.9,0,88,0,1831,00000000000000100000100000000000000010000000000000000000000000000000000000000000000000,qqguvu,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.8184831630123648,0.35,3.4285714285714284
2128,https://www.zomato.com/jakarta/bakmi-lontar-bangka-tanjung-duren/info,130000,4.0,-6.179512,106.781756,0,3.6,0,1976,0,26,00000010010000000100000000000000000000000000000000000000000000000000000000000000000000,qqguvg,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.8751218560198155,0.2,2.8
2129,https://www.zomato.com/jakarta/jiwa-toast-tanjung-duren/info,80000,37.0,-6.1741149834,106.7835242674,1,3.4,0,1893,0,1984,00000100000000100000000000000000000010000000000000000000000000000000000000000000000000,qqguvu,0.0,1.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,0.0,2.2587507949310965,0.13636363636363635,3.233333333333333
2130,https://www.zomato.com/jakarta/holywings-ground-tanjung-duren/info,200000,46.0,-6.177797,106.780227,0,3.4,0,1530,0,1326,01000000000000100000000000000100000010000000000000000000000000000000000000000000000000,qqguvg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,https://www.zomato.com/jakarta/gaaram-tanjung-duren/info,120000,5.0,-6.172723,106.783115,0,2.9,0,610,0,8,00000000000000000000000000000000100010100000000000000000000000000000000000000000000000,qqguvu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.3321790402101223,0.3333333333333333,3.233333333333334
2133,https://www.zomato.com/jakarta/chung-gi-wa-tanjung-duren/info,300000,199.0,-6.1781152785,106.7908815667,1,3.1,0,323,0,96,00000000000000000000000000000000000010000001000000000000000000000000000000000000000000,qqguy5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0986122886681096,0.0,0.0
2134,https://www.zomato.com/jakarta/ben-gongs-tea-tanjung-duren/info,60000,51.0,-6.174723,106.789657,0,4.0,0,1815,1,4,00000000000000101000000000000000000000100000000000000000000000001000000000000010000000,qqguy5,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.71408754118701,0.1,3.4
2135,https://www.zomato.com/jakarta/nasi-uduk-janda-tanjung-duren/info,50000,28.0,-6.173911,106.782695,0,2.5,0,307,0,23,00000000000000000000000000000000000010000000000001000000000000000000000000100000000000,qqguvu,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.9459101490553132,0.09523809523809523,3.15
2136,https://www.zomato.com/jakarta/ayam-goreng-jakarta-1-tanjung-duren/info,150000,11.0,-6.1824558695,106.7837784067,0,2.8,0,519,0,9,00000000000000000000000000000000000010010000000000000000010000000000000000000000000000,qqguvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
